period,plantCode,plantName,fuel2002,fuelTypeDescription,state,stateDescription,primeMover,generation,generation-units
2020-08,59976,RE Astoria,SUN,Solar,CA,California,ALL,29752.0,megawatthours
2020-08,59976,RE Astoria,SUN,Solar,CA,California,PV,29752.0,megawatthours
2020-08,59977,RE Astoria 2,SUN,Solar,CA,California,ALL,22441.0,megawatthours
2020-08,59977,RE Astoria 2,SUN,Solar,CA,California,PV,22441.0,megawatthours
2020-08,60033,"CA Flats Solar 130, LLC",SUN,Solar,CA,California,ALL,34364.0,megawatthours
2020-08,60033,"CA Flats Solar 130, LLC",SUN,Solar,CA,California,PV,34364.0,megawatthours
2020-06,57073,Ivanpah 2,SUN,Solar,CA,California,ALL,31839.0,megawatthours
2020-06,57073,Ivanpah 2,SUN,Solar,CA,California,ST,31839.0,megawatthours
2020-06,57074,Ivanpah 1,SUN,Solar,CA,California,ALL,28890.0,megawatthours
2020-06,57074,Ivanpah 1,SUN,Solar,CA,California,ST,28890.0,megawatthours
2020-06,57075,Ivanpah 3,SUN,Solar,CA,California,ALL,30834.0,megawatthours
2020-06,57075,Ivanpah 3,SUN,Solar,CA,California,ST,30834.0,megawatthours
2021-06,62004,San Pablo Raceway,SUN,Solar,CA,California,ALL,32642.0,megawatthours
2021-06,62004,San Pablo Raceway,SUN,Solar,CA,California,PV,32642.0,megawatthours
2021-06,62015,Mustang Two,SUN,Solar,CA,California,ALL,36768.0,megawatthours
2021-06,62015,Mustang Two,SUN,Solar,CA,California,PV,36768.0,megawatthours
2021-06,59940,"Great Valley Solar Portfolio Holdings, LLC",SUN,Solar,CA,California,ALL,65178.0,megawatthours
2021-06,59940,"Great Valley Solar Portfolio Holdings, LLC",SUN,Solar,CA,California,PV,65178.0,megawatthours
2021-06,59964,Elevation Solar C,SUN,Solar,CA,California,ALL,11165.0,megawatthours
2021-06,59964,Elevation Solar C,SUN,Solar,CA,California,PV,11165.0,megawatthours
2021-06,59976,RE Astoria,SUN,Solar,CA,California,ALL,32435.0,megawatthours
2021-06,59976,RE Astoria,SUN,Solar,CA,California,PV,32435.0,megawatthours
2019-10,57394,Genesis Solar Energy Project,SUN,Solar,CA,California,ALL,56903.0,megawatthours
2019-10,57394,Genesis Solar Energy Project,SUN,Solar,CA,California,ST,56903.0,megawatthours
2019-10,57422,Yolo County Solar Project,SUN,Solar,CA,California,ALL,95.92,megawatthours
2019-10,57422,Yolo County Solar Project,SUN,Solar,CA,California,PV,95.92,megawatthours
2020-08,60034,"CA Flats Solar 150, LLC",SUN,Solar,CA,California,ALL,36502.0,megawatthours
2020-08,60034,"CA Flats Solar 150, LLC",SUN,Solar,CA,California,PV,36502.0,megawatthours
2020-08,60043,"Cuyama Solar, LLC",SUN,Solar,CA,California,ALL,8288.0,megawatthours
2020-08,60043,"Cuyama Solar, LLC",SUN,Solar,CA,California,PV,8288.0,megawatthours
2020-08,60094,"Blythe Solar III, LLC Hybrid",SUN,Solar,CA,California,ALL,38001.0,megawatthours
2020-08,60094,"Blythe Solar III, LLC Hybrid",SUN,Solar,CA,California,PV,38001.0,megawatthours
2020-06,59308,Beacon Solar Plant Site 5,SUN,Solar,CA,California,ALL,11571.0,megawatthours
2020-06,59308,Beacon Solar Plant Site 5,SUN,Solar,CA,California,PV,11571.0,megawatthours
2020-06,59309,Beacon Solar Plant Site 2,SUN,Solar,CA,California,ALL,14417.0,megawatthours
2020-06,59309,Beacon Solar Plant Site 2,SUN,Solar,CA,California,PV,14417.0,megawatthours
2020-06,59315,Hecate Energy Beacon Solar 1,SUN,Solar,CA,California,ALL,16044.0,megawatthours
2020-06,59315,Hecate Energy Beacon Solar 1,SUN,Solar,CA,California,PV,16044.0,megawatthours
2020-06,59316,Hecate Energy Beacon Solar 3,SUN,Solar,CA,California,ALL,15651.0,megawatthours
2020-06,59316,Hecate Energy Beacon Solar 3,SUN,Solar,CA,California,PV,15651.0,megawatthours
2020-06,59317,Hecate Energy Beacon Solar 4,SUN,Solar,CA,California,ALL,14193.0,megawatthours
2020-06,59317,Hecate Energy Beacon Solar 4,SUN,Solar,CA,California,PV,14193.0,megawatthours
2021-06,62052,Citizens Imperial Solar,SUN,Solar,CA,California,ALL,8118.0,megawatthours
2021-06,62052,Citizens Imperial Solar,SUN,Solar,CA,California,PV,8118.0,megawatthours
2021-06,59977,RE Astoria 2,SUN,Solar,CA,California,ALL,24505.0,megawatthours
2021-06,59977,RE Astoria 2,SUN,Solar,CA,California,PV,24505.0,megawatthours
2020-07,10441,SEGS V,SUN,Solar,CA,California,ALL,0.0,megawatthours
2020-07,10441,SEGS V,SUN,Solar,CA,California,ST,0.0,megawatthours
2019-10,58814,Shasta Solar Farm,SUN,Solar,CA,California,ALL,627.07,megawatthours
2019-10,58814,Shasta Solar Farm,SUN,Solar,CA,California,PV,627.07,megawatthours
2019-10,58831,Redcrest Solar Farm,SUN,Solar,CA,California,ALL,3510.96,megawatthours
2021-06,10439,SEGS III,SUN,Solar,CA,California,ALL,0.0,megawatthours
2021-06,10439,SEGS III,SUN,Solar,CA,California,ST,0.0,megawatthours
2021-06,10440,SEGS IV,SUN,Solar,CA,California,ALL,0.0,megawatthours
2021-06,10440,SEGS IV,SUN,Solar,CA,California,ST,0.0,megawatthours
2021-06,10441,SEGS V,SUN,Solar,CA,California,ALL,0.0,megawatthours
2021-06,10441,SEGS V,SUN,Solar,CA,California,ST,0.0,megawatthours
2021-06,10442,SEGS VI,SUN,Solar,CA,California,ALL,0.0,megawatthours
2021-06,10442,SEGS VI,SUN,Solar,CA,California,ST,0.0,megawatthours
2020-08,61202,Mount Signal Solar Farm V,SUN,Solar,CA,California,ALL,68064.0,megawatthours
2020-08,61202,Mount Signal Solar Farm V,SUN,Solar,CA,California,PV,68064.0,megawatthours
2020-08,61264,Antelope Expansion 2,SUN,Solar,CA,California,ALL,27402.0,megawatthours
2020-08,61264,Antelope Expansion 2,SUN,Solar,CA,California,PV,27402.0,megawatthours
2020-07,10442,SEGS VI,SUN,Solar,CA,California,ALL,0.0,megawatthours
2020-07,10442,SEGS VI,SUN,Solar,CA,California,ST,0.0,megawatthours
2020-07,10443,SEGS VII,SUN,Solar,CA,California,ALL,0.0,megawatthours
2020-07,10443,SEGS VII,SUN,Solar,CA,California,ST,0.0,megawatthours
2020-07,10444,SEGS VIII,SUN,Solar,CA,California,ALL,21549.0,megawatthours
2020-07,10444,SEGS VIII,SUN,Solar,CA,California,ST,21549.0,megawatthours
2020-07,10446,SEGS IX,SUN,Solar,CA,California,ALL,21787.0,megawatthours
2020-07,10446,SEGS IX,SUN,Solar,CA,California,ST,21787.0,megawatthours
2021-06,61202,Mount Signal Solar Farm V,SUN,Solar,CA,California,ALL,71057.0,megawatthours
2021-06,61202,Mount Signal Solar Farm V,SUN,Solar,CA,California,PV,71057.0,megawatthours
2021-06,61264,Antelope Expansion 2,SUN,Solar,CA,California,ALL,27710.0,megawatthours
2021-06,61264,Antelope Expansion 2,SUN,Solar,CA,California,PV,27710.0,megawatthours
2019-10,57227,Solar Photovoltaic Project #13,SUN,Solar,CA,California,ALL,303.04,megawatthours
2019-10,57227,Solar Photovoltaic Project #13,SUN,Solar,CA,California,PV,303.04,megawatthours
2019-10,57229,Solar Photovoltaic Project #15,SUN,Solar,CA,California,ALL,254.3,megawatthours
2019-10,57229,Solar Photovoltaic Project #15,SUN,Solar,CA,California,PV,254.3,megawatthours
2019-10,57230,Solar Photovoltaic Project #16,SUN,Solar,CA,California,ALL,127.5,megawatthours
2019-10,57230,Solar Photovoltaic Project #16,SUN,Solar,CA,California,PV,127.5,megawatthours
2019-10,57231,Solar Photovoltaic Project #17,SUN,Solar,CA,California,ALL,295.06,megawatthours
2019-10,57231,Solar Photovoltaic Project #17,SUN,Solar,CA,California,PV,295.06,megawatthours
2019-10,57232,Solar Photovoltaic Project #18,SUN,Solar,CA,California,ALL,129.23,megawatthours
2019-10,57232,Solar Photovoltaic Project #18,SUN,Solar,CA,California,PV,129.23,megawatthours
2019-10,57236,Solar Photovoltaic Project #23,SUN,Solar,CA,California,ALL,270.86,megawatthours
2019-10,57236,Solar Photovoltaic Project #23,SUN,Solar,CA,California,PV,270.86,megawatthours
2019-10,57237,Solar Photovoltaic Project #22,SUN,Solar,CA,California,ALL,149.09,megawatthours
2019-10,57237,Solar Photovoltaic Project #22,SUN,Solar,CA,California,PV,149.09,megawatthours
2019-10,57245,Solar Photovoltaic Project #26,SUN,Solar,CA,California,ALL,536.34,megawatthours
2019-10,57245,Solar Photovoltaic Project #26,SUN,Solar,CA,California,PV,536.34,megawatthours
2019-10,57246,Solar Photovoltaic Project #27,SUN,Solar,CA,California,ALL,223.25,megawatthours
2019-10,57246,Solar Photovoltaic Project #27,SUN,Solar,CA,California,PV,223.25,megawatthours
2019-10,57247,Solar Photovoltaic Project #28,SUN,Solar,CA,California,ALL,315.01,megawatthours
2019-10,57247,Solar Photovoltaic Project #28,SUN,Solar,CA,California,PV,315.01,megawatthours
2019-10,57254,Victor Valley CC CPV Solar,SUN,Solar,CA,California,ALL,104.6,megawatthours
2019-10,57254,Victor Valley CC CPV Solar,SUN,Solar,CA,California,PV,104.6,megawatthours
2021-06,64103,Desert Harvest II LLC,SUN,Solar,CA,California,ALL,18370.0,megawatthours
2021-06,10443,SEGS VII,SUN,Solar,CA,California,ALL,0.0,megawatthours
2021-06,10443,SEGS VII,SUN,Solar,CA,California,ST,0.0,megawatthours
2021-06,10444,SEGS VIII,SUN,Solar,CA,California,ALL,8602.0,megawatthours
2021-06,10444,SEGS VIII,SUN,Solar,CA,California,ST,8602.0,megawatthours
2021-06,10446,SEGS IX,SUN,Solar,CA,California,ALL,13337.0,megawatthours
2021-06,10446,SEGS IX,SUN,Solar,CA,California,ST,13337.0,megawatthours
2020-07,57695,Topaz Solar Farm,SUN,Solar,CA,California,ALL,132908.0,megawatthours
2020-07,57695,Topaz Solar Farm,SUN,Solar,CA,California,PV,132908.0,megawatthours
2020-08,60590,"Golden Fields Solar I, LLC",SUN,Solar,CA,California,ALL,10912.0,megawatthours
2020-08,60590,"Golden Fields Solar I, LLC",SUN,Solar,CA,California,PV,10912.0,megawatthours
2020-08,60591,"Solar Star California, XLI, LLC",SUN,Solar,CA,California,ALL,9289.0,megawatthours
2020-08,60591,"Solar Star California, XLI, LLC",SUN,Solar,CA,California,PV,9289.0,megawatthours
2020-08,61353,Mount Signal Solar Farm II,SUN,Solar,CA,California,ALL,39859.0,megawatthours
2020-08,61353,Mount Signal Solar Farm II,SUN,Solar,CA,California,PV,39859.0,megawatthours
2019-10,58831,Redcrest Solar Farm,SUN,Solar,CA,California,PV,3510.96,megawatthours
2021-06,64103,Desert Harvest II LLC,SUN,Solar,CA,California,PV,18370.0,megawatthours
2021-06,64104,"Maverick Solar 4, LLC",SUN,Solar,CA,California,ALL,31904.0,megawatthours
2021-06,64104,"Maverick Solar 4, LLC",SUN,Solar,CA,California,PV,31904.0,megawatthours
2020-05,60590,"Golden Fields Solar I, LLC",SUN,Solar,CA,California,ALL,14291.0,megawatthours
2020-05,60590,"Golden Fields Solar I, LLC",SUN,Solar,CA,California,PV,14291.0,megawatthours
2020-05,60591,"Solar Star California, XLI, LLC",SUN,Solar,CA,California,ALL,15154.0,megawatthours
2020-05,60591,"Solar Star California, XLI, LLC",SUN,Solar,CA,California,PV,15154.0,megawatthours
2020-02,59879,North Rosamond Solar LLC,SUN,Solar,CA,California,ALL,27010.0,megawatthours
2020-02,59879,North Rosamond Solar LLC,SUN,Solar,CA,California,PV,27010.0,megawatthours
2019-10,60678,San Joaquin Solar,SUN,Solar,CA,California,ALL,3374.53,megawatthours
2019-10,60678,San Joaquin Solar,SUN,Solar,CA,California,PV,3374.53,megawatthours
2020-06,59879,North Rosamond Solar LLC,SUN,Solar,CA,California,ALL,37173.0,megawatthours
2019-10,63376,Phelan Pinon Hills CSD Solar,SUN,Solar,CA,California,ALL,270.86,megawatthours
2019-10,63376,Phelan Pinon Hills CSD Solar,SUN,Solar,CA,California,PV,270.86,megawatthours
2019-10,63385,Castaic Lake Phase II,SUN,Solar,CA,California,ALL,552.48,megawatthours
2019-10,63385,Castaic Lake Phase II,SUN,Solar,CA,California,PV,552.48,megawatthours
2020-06,57394,Genesis Solar Energy Project,SUN,Solar,CA,California,ALL,78973.0,megawatthours
2020-06,57394,Genesis Solar Energy Project,SUN,Solar,CA,California,ST,78973.0,megawatthours
2020-05,60825,Colgreen North Shore Solar Farm,SUN,Solar,CA,California,ALL,22574.0,megawatthours
2020-05,60825,Colgreen North Shore Solar Farm,SUN,Solar,CA,California,PV,22574.0,megawatthours
2019-10,57669,SMUD at Grundman,SUN,Solar,CA,California,ALL,2811.47,megawatthours
2019-10,57669,SMUD at Grundman,SUN,Solar,CA,California,PV,2811.47,megawatthours
2019-10,57670,SMUD at Van Conett,SUN,Solar,CA,California,ALL,431.92,megawatthours
2019-10,57670,SMUD at Van Conett,SUN,Solar,CA,California,PV,431.92,megawatthours
2019-10,57671,SMUD at Fleshman,SUN,Solar,CA,California,ALL,477.37,megawatthours
2019-10,57671,SMUD at Fleshman,SUN,Solar,CA,California,PV,477.37,megawatthours
2019-10,57682,City of Madera WWTP,SUN,Solar,CA,California,ALL,91.59,megawatthours
2019-10,57682,City of Madera WWTP,SUN,Solar,CA,California,PV,91.59,megawatthours
2019-10,57683,"Staples La Mirada, CA",SUN,Solar,CA,California,ALL,132.09,megawatthours
2019-10,57683,"Staples La Mirada, CA",SUN,Solar,CA,California,PV,132.09,megawatthours
2019-10,57695,Topaz Solar Farm,SUN,Solar,CA,California,ALL,116268.0,megawatthours
2019-10,57695,Topaz Solar Farm,SUN,Solar,CA,California,PV,116268.0,megawatthours
2019-10,57697,Aerojet I,SUN,Solar,CA,California,ALL,513.71,megawatthours
2019-10,57697,Aerojet I,SUN,Solar,CA,California,PV,513.71,megawatthours
2019-10,57698,Aerojet II,SUN,Solar,CA,California,ALL,346.4,megawatthours
2019-10,57698,Aerojet II,SUN,Solar,CA,California,PV,346.4,megawatthours
2019-10,57743,North Palm Springs 1A,SUN,Solar,CA,California,ALL,491.77,megawatthours
2019-10,57743,North Palm Springs 1A,SUN,Solar,CA,California,PV,491.77,megawatthours
2019-10,57753,SMUD at Lawrence,SUN,Solar,CA,California,ALL,157.68,megawatthours
2019-10,59150,RE Mustang LLC,SUN,Solar,CA,California,ALL,21437.73,megawatthours
2019-10,59150,RE Mustang LLC,SUN,Solar,CA,California,PV,21437.73,megawatthours
2020-02,59940,"Great Valley Solar Portfolio Holdings, LLC",SUN,Solar,CA,California,ALL,38989.0,megawatthours
2020-02,59940,"Great Valley Solar Portfolio Holdings, LLC",SUN,Solar,CA,California,PV,38989.0,megawatthours
2020-02,59964,Elevation Solar C,SUN,Solar,CA,California,ALL,7918.0,megawatthours
2020-02,59964,Elevation Solar C,SUN,Solar,CA,California,PV,7918.0,megawatthours
2020-02,59976,RE Astoria,SUN,Solar,CA,California,ALL,19844.0,megawatthours
2020-02,59976,RE Astoria,SUN,Solar,CA,California,PV,19844.0,megawatthours
2020-02,59977,RE Astoria 2,SUN,Solar,CA,California,ALL,15836.0,megawatthours
2020-02,59977,RE Astoria 2,SUN,Solar,CA,California,PV,15836.0,megawatthours
2020-02,58388,Solar Star 1,SUN,Solar,CA,California,ALL,61602.0,megawatthours
2020-02,58388,Solar Star 1,SUN,Solar,CA,California,PV,61602.0,megawatthours
2020-02,58389,Solar Star 2,SUN,Solar,CA,California,ALL,52918.0,megawatthours
2020-02,58389,Solar Star 2,SUN,Solar,CA,California,PV,52918.0,megawatthours
2020-06,59879,North Rosamond Solar LLC,SUN,Solar,CA,California,PV,37173.0,megawatthours
2020-06,59940,"Great Valley Solar Portfolio Holdings, LLC",SUN,Solar,CA,California,ALL,66134.0,megawatthours
2020-06,59940,"Great Valley Solar Portfolio Holdings, LLC",SUN,Solar,CA,California,PV,66134.0,megawatthours
2019-10,58169,CSUF Trigeneration,SUN,Solar,CA,California,ALL,498.0,megawatthours
2019-10,58169,CSUF Trigeneration,SUN,Solar,CA,California,PV,498.0,megawatthours
2019-10,58170,Crafton Hills College Solar Farm,SUN,Solar,CA,California,ALL,131.29,megawatthours
2019-10,58170,Crafton Hills College Solar Farm,SUN,Solar,CA,California,PV,131.29,megawatthours
2019-10,59283,California PV Energy at ISD WWTP,SUN,Solar,CA,California,ALL,170.43,megawatthours
2019-10,59283,California PV Energy at ISD WWTP,SUN,Solar,CA,California,PV,170.43,megawatthours
2019-10,59300,Hanford 1 and 2,SUN,Solar,CA,California,ALL,498.88,megawatthours
2019-10,59300,Hanford 1 and 2,SUN,Solar,CA,California,PV,498.88,megawatthours
2019-10,59308,Beacon Solar Plant Site 5,SUN,Solar,CA,California,ALL,7820.0,megawatthours
2019-10,59308,Beacon Solar Plant Site 5,SUN,Solar,CA,California,PV,7820.0,megawatthours
2019-10,59309,Beacon Solar Plant Site 2,SUN,Solar,CA,California,ALL,9954.0,megawatthours
2019-10,59309,Beacon Solar Plant Site 2,SUN,Solar,CA,California,PV,9954.0,megawatthours
2019-10,59315,Hecate Energy Beacon Solar 1,SUN,Solar,CA,California,ALL,11034.0,megawatthours
2019-10,59315,Hecate Energy Beacon Solar 1,SUN,Solar,CA,California,PV,11034.0,megawatthours
2019-10,57708,Catalina Solar LLC,SUN,Solar,CA,California,ALL,21433.48,megawatthours
2019-10,57708,Catalina Solar LLC,SUN,Solar,CA,California,PV,21433.48,megawatthours
2019-10,57722,North Palm Springs 4A,SUN,Solar,CA,California,ALL,844.93,megawatthours
2019-10,57722,North Palm Springs 4A,SUN,Solar,CA,California,PV,844.93,megawatthours
2020-11,59525,Wright Solar Park,SUN,Solar,CA,California,ALL,26291.0,megawatthours
2020-11,59525,Wright Solar Park,SUN,Solar,CA,California,PV,26291.0,megawatthours
2020-11,59531,Borden Solar Farm,SUN,Solar,CA,California,ALL,6721.0,megawatthours
2020-11,59531,Borden Solar Farm,SUN,Solar,CA,California,PV,6721.0,megawatthours
2019-10,59167,Lancaster Solar 1,SUN,Solar,CA,California,ALL,291.24,megawatthours
2019-10,59167,Lancaster Solar 1,SUN,Solar,CA,California,PV,291.24,megawatthours
2019-10,59169,Lancaster Solar 2,SUN,Solar,CA,California,ALL,290.9,megawatthours
2019-10,59169,Lancaster Solar 2,SUN,Solar,CA,California,PV,290.9,megawatthours
2019-10,59182,Hesperia,SUN,Solar,CA,California,ALL,261.23,megawatthours
2019-10,59182,Hesperia,SUN,Solar,CA,California,PV,261.23,megawatthours
2019-10,59183,"CID Solar, LLC",SUN,Solar,CA,California,ALL,4062.74,megawatthours
2019-10,59183,"CID Solar, LLC",SUN,Solar,CA,California,PV,4062.74,megawatthours
2019-10,59203,Farmersville,SUN,Solar,CA,California,ALL,690.55,megawatthours
2019-10,59203,Farmersville,SUN,Solar,CA,California,PV,690.55,megawatthours
2020-02,60033,"CA Flats Solar 130, LLC",SUN,Solar,CA,California,ALL,24874.0,megawatthours
2020-02,60033,"CA Flats Solar 130, LLC",SUN,Solar,CA,California,PV,24874.0,megawatthours
2020-02,60034,"CA Flats Solar 150, LLC",SUN,Solar,CA,California,ALL,26318.0,megawatthours
2020-02,60034,"CA Flats Solar 150, LLC",SUN,Solar,CA,California,PV,26318.0,megawatthours
2020-02,60043,"Cuyama Solar, LLC",SUN,Solar,CA,California,ALL,8044.0,megawatthours
2020-02,60043,"Cuyama Solar, LLC",SUN,Solar,CA,California,PV,8044.0,megawatthours
2020-06,59964,Elevation Solar C,SUN,Solar,CA,California,ALL,12469.0,megawatthours
2020-06,59964,Elevation Solar C,SUN,Solar,CA,California,PV,12469.0,megawatthours
2020-06,59976,RE Astoria,SUN,Solar,CA,California,ALL,31699.0,megawatthours
2020-06,59976,RE Astoria,SUN,Solar,CA,California,PV,31699.0,megawatthours
2020-06,59977,RE Astoria 2,SUN,Solar,CA,California,ALL,24750.0,megawatthours
2020-06,59977,RE Astoria 2,SUN,Solar,CA,California,PV,24750.0,megawatthours
2019-10,63455,RE-VFO LLC,SUN,Solar,CA,California,ALL,167.48,megawatthours
2019-10,63455,RE-VFO LLC,SUN,Solar,CA,California,PV,167.48,megawatthours
2019-10,63486,D'Arrigo Brothers - Phase 4,SUN,Solar,CA,California,ALL,337.19,megawatthours
2019-10,63486,D'Arrigo Brothers - Phase 4,SUN,Solar,CA,California,PV,337.19,megawatthours
2019-10,58202,RE Victor Phelan Solar One LLC,SUN,Solar,CA,California,ALL,3772.62,megawatthours
2019-10,58202,RE Victor Phelan Solar One LLC,SUN,Solar,CA,California,PV,3772.62,megawatthours
2019-10,58204,Grassland 3&4 Solar Project,SUN,Solar,CA,California,ALL,397.58,megawatthours
2019-10,58204,Grassland 3&4 Solar Project,SUN,Solar,CA,California,PV,397.58,megawatthours
2019-10,58206,West Gates Solar Station,SUN,Solar,CA,California,ALL,1566.62,megawatthours
2019-10,58206,West Gates Solar Station,SUN,Solar,CA,California,PV,1566.62,megawatthours
2019-10,57849,Green Acres Solar Facility 1,SUN,Solar,CA,California,ALL,549.01,megawatthours
2019-10,57849,Green Acres Solar Facility 1,SUN,Solar,CA,California,PV,549.01,megawatthours
2019-10,57850,Green Acres Solar Facility 2,SUN,Solar,CA,California,ALL,187.34,megawatthours
2019-10,57850,Green Acres Solar Facility 2,SUN,Solar,CA,California,PV,187.34,megawatthours
2019-10,57856,Univ of California San Diego Solar,SUN,Solar,CA,California,ALL,338.34,megawatthours
2019-10,57856,Univ of California San Diego Solar,SUN,Solar,CA,California,PV,338.34,megawatthours
2019-10,57860,Industry MetroLink PV 1,SUN,Solar,CA,California,ALL,240.68,megawatthours
2019-10,57860,Industry MetroLink PV 1,SUN,Solar,CA,California,PV,240.68,megawatthours
2019-10,57870,Castle Rock Vineyards,SUN,Solar,CA,California,ALL,96.88,megawatthours
2019-10,57870,Castle Rock Vineyards,SUN,Solar,CA,California,PV,96.88,megawatthours
2019-10,57871,2555 E Olympic Bl,SUN,Solar,CA,California,ALL,108.59,megawatthours
2019-10,57871,2555 E Olympic Bl,SUN,Solar,CA,California,PV,108.59,megawatthours
2019-10,57753,SMUD at Lawrence,SUN,Solar,CA,California,PV,157.68,megawatthours
2019-10,57764,Naval Air Weapons Station China Lake,SUN,Solar,CA,California,ALL,2077.38,megawatthours
